Title,Address,District,PostingDate,PostType,Price,Area,Direction,Bedrooms,Bathrooms,Floors,Width_meters,Legal,Interior,Entrancewidth,Area_m2,Price_ty,Bedrooms_n,Bathrooms_n,Floors_n,PropertyType,Legal_cat,Interior_cat,Direction_cat,Price_per_m2,log_Price,log_Area
"VINHOMES OCEAN PARK 1,2,3 MỞ BÁN QUỸ CĂN VIP, ĐẦU TƯ GIÁ TỐT NHẤT TOÀN THỊ TRƯỜNG","Vinhomes Ocean Park Gia Lâm, Dương Xá, Gia Lâm, Hà Nội",Gia Lâm,14/12/2024,"Nhà biệt thự, liền kề tại Vinhomes Ocean Park Gia Lâm",30 tỷ,150 m²,Đông - Bắc,0,0,0,10 m,Hợp đồng mua bán,0,52 m,150.0,30.0,5.0,5.0,4.0,"Nhà biệt thự, liền kề",HĐMB,Chưa rõ,Đông - Bắc,200.0,3.4011973816621555,5.0106352940962555
Bán căn hộ 3 ngủ + 1 phòng giúp việc 178m2. Giá 47tr/m2,"Dự án TTTM Chợ Mơ, Phố Bạch Mai, Phường Trương Định, Hai Bà Trưng, Hà Nội",Hai Bà Trưng,02/12/2024,Căn hộ chung cư tại Vinaconex Diamond Tower,47 triệu/m²,178 m²,Đông - Bắc,3 phòng,3 phòng,0,0,Căn hộ TMDV,Cơ bản,0,178.0,8.366,3.0,3.0,1.0,Căn hộ chung cư,Khác,Cơ bản,Đông - Bắc,47.0,2.1241758730200067,5.181783550292085
"Vinhomes Cổ Loa, nhà phố thương mại giá đầu tư tốt nhất thị trường, chỉ 15.1 tỷ/căn","Dự án Vinhomes Cổ Loa, Đường Cổ Loa, Xã Đông Hội, Đông Anh, Hà Nội",Đông Anh,14/12/2024,"Shophouse, nhà phố thương mại tại Vinhomes Cổ Loa","15,1 tỷ",63 m²,Tây - Nam,0,0,0,"4,5 m",Hợp đồng mua bán,0,0,63.0,15.1,5.0,4.0,5.0,"Shophouse, nhà phố thương mại",HĐMB,Chưa rõ,Tây - Nam,239.68253968253967,2.714694743820879,4.143134726391533
Cập nhật quỹ căn bán chung cư Sunshine City Ciputra tháng 12/2024 hàng đẹp - giá cạnh tranh,"Dự án Sunshine City, Phường Đông Ngạc, Bắc Từ Liêm, Hà Nội",Bắc Từ Liêm,14/12/2024,Căn hộ chung cư tại Sunshine City,"6,1 tỷ","80,3 m²",0,2 phòng,2 phòng,0,0,Sổ đỏ/ Sổ hồng,Đầy đủ,0,80.3,6.1,2.0,2.0,1.0,Căn hộ chung cư,Sổ đỏ/Sổ hồng,Đầy đủ/Cao cấp,Chưa rõ,75.96513075965132,1.8082887711792655,4.385769620952716
"Full bảng hàng có giá tốt nhất, chính chủ + chủ đầu tư tháng 12, tòa D'. Le Roi Soleil Xuân Diệu","Dự án D’. Le Roi Soleil , Đường Xuân Diệu, Phường Quảng An, Tây Hồ, Hà Nội",Tây Hồ,13/12/2024,Căn hộ chung cư tại D’. Le Roi Soleil,"11,6 tỷ",111 m²,Tây - Nam,3 phòng,3 phòng,0,0,Sổ đỏ/ Sổ hồng,Full nội thất cao cấp.,0,111.0,11.6,3.0,3.0,1.0,Căn hộ chung cư,Sổ đỏ/Sổ hồng,Đầy đủ/Cao cấp,Tây - Nam,104.50450450450451,2.451005098112319,4.709530201312334
"Chính chủ bán toà nhà dòng tiền mặt phố Chính Kinh, 162m2 - 8 tầng, dòng tiền 255tr/ tháng","Số 115, Phố Chính Kinh, Phường Nhân Chính, Thanh Xuân, Hà Nội",Thanh Xuân,13/12/2024,Nhà riêng tại phố Chính Kinh,"45,5 tỷ",162 m²,0,0,0,0,"5,71 m",Sổ đỏ/ Sổ hồng,Đầy đủ,0,162.0,45.5,4.0,4.0,5.0,Nhà riêng,Sổ đỏ/Sổ hồng,Đầy đủ/Cao cấp,Chưa rõ,280.8641975308642,3.817712325956905,5.087596335232384
Bán gấp căn chung cư 2pn Masteri Vinhome Ocean park giá 69tr/m2,"Dự án Masteri Water Front, Đường Quốc Lộ 5B, Xã Đa Tốn, Gia Lâm, Hà Nội",Gia Lâm,13/12/2024,Căn hộ chung cư tại Masteri Waterfront,69 triệu/m²,61 m²,0,2 phòng,2 phòng,0,0,0,0,0,61.0,4.209,2.0,2.0,1.0,Căn hộ chung cư,Chưa rõ,Chưa rõ,Chưa rõ,69.0,1.4372250897884336,4.110873864173311
"Chính chủ sang nhượng suất chung cư, ký HĐ trực tiếp , giá cực kỳ hữu nghị dưới 6 tỷ","Phường Nhân Chính, Thanh Xuân, Hà Nội",Thanh Xuân,13/12/2024,Căn hộ chung cư tại phường Nhân Chính,"5,85 tỷ",90 m²,Đông - Nam,3 phòng,2 phòng,0,0,Sổ đỏ,Full nội thất,0,90.0,5.85,3.0,2.0,1.0,Căn hộ chung cư,Sổ đỏ/Sổ hồng,Đầy đủ/Cao cấp,Đông - Nam,65.0,1.766441661243765,4.499809670330265
"Nhận nhà ngay T12/2024 cùng quỹ chuyển nhượng 5 căn mới nhất, SS Green Iconic Long Biên. 0943 223 ***","Dự án Sunshine Green Iconic, Phường Phúc Đồng, Long Biên, Hà Nội",Long Biên,10/12/2024,Căn hộ chung cư tại Sunshine Green Iconic,75 triệu/m²,168 m²,0,3 phòng,4 phòng,0,0,Hợp đồng mua bán,0,0,168.0,12.6,3.0,4.0,1.0,Căn hộ chung cư,HĐMB,Chưa rõ,Chưa rõ,75.0,2.533696813957432,5.123963979403259
Bán căn shop sát sảnh tòa nhà 46m2 cam kết cho Thuê 50tr/tháng vay 70% ân hạn gốc lãi 30 tháng,"Dự án Vinhomes Smart City , Phường Tây Mỗ, Nam Từ Liêm, Hà Nội",Nam Từ Liêm,13/12/2024,"Shophouse, nhà phố thương mại tại Vinhomes Smart City","7,5 tỷ",46 m²,0,1 phòng,1 phòng,1 tầng,6 m,Sổ đỏ/ Sổ hồng.,Không nội thất.,50 m,46.0,7.5,1.0,1.0,1.0,"Shophouse, nhà phố thương mại",Sổ đỏ/Sổ hồng,Không nội thất,Chưa rõ,163.04347826086956,2.0149030205422647,3.828641396489095
"Chủ nhà bán gấp 2 căn cao cấp khu Tonkin 2N2VS và 3N2VS giá 71 tr/m2, Vinhomes Smart City","Dự án The Tonkin - Vinhomes Smart City, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội.",Nam Từ Liêm,13/12/2024,Căn hộ chung cư tại The Tonkin - Vinhomes Smart City,"4,6 tỷ","65,4 m²",Tây - Nam,2 phòng,2 phòng,0,0,Sổ đỏ/ Sổ hồng,0,0,65.4,4.6,2.0,2.0,1.0,Căn hộ chung cư,Sổ đỏ/Sổ hồng,Chưa rõ,Tây - Nam,70.33639143730886,1.5260563034950492,4.180522258463153
"Duy nhất 1 căn biệt thự view đẹp tại Vinhomes Cổ Loa. DT 67m2 giá 16 tỷ, 5 tầng","Vinhomes Cổ Loa, Cổ Loa, Đông Hội, Đông Anh, Hà Nội",Đông Anh,14/12/2024,"Nhà biệt thự, liền kề tại Vinhomes Cổ Loa",16 tỷ,67 m²,Tây - Bắc,0,0,5 tầng,0,Sổ đỏ/ Sổ hồng,0,0,67.0,16.0,5.0,5.0,5.0,"Nhà biệt thự, liền kề",Sổ đỏ/Sổ hồng,Chưa rõ,Tây - Bắc,238.80597014925374,2.772588722239781,4.204692619390966
CC bán chuyển nhượng: Stu -1tỷ56; 1PN+2tỷ350; 2PN-2.9tỷ;2PN + 3.6tỷ; 3PN-4tỷ Vinhomes Smart City,"Dự án The Sapphire-Vinhomes Smart City, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội",Nam Từ Liêm,13/12/2024,Căn hộ chung cư tại The Sapphire-Vinhomes Smart City,"2,9 tỷ",58 m²,0,3 phòng,2 phòng,0,0,0,Full nội thất.,0,58.0,2.9,3.0,2.0,1.0,Căn hộ chung cư,Chưa rõ,Đầy đủ/Cao cấp,Chưa rõ,50.0,1.0647107369924282,4.060443010546419
Tổng hợp quỹ căn hộ chuyển nhượng tại Goldmark City loại 2-3 & 4 phòng ngủ giá tốt nhất thị trường,"Goldmark City, số 13, Đường Hồ Tùng Mậu, Phường Phú Diễn, Bắc Từ Liêm, Hà Nội",Bắc Từ Liêm,13/12/2024,Căn hộ chung cư tại Goldmark City,"5,1 tỷ",83 m²,Tây - Bắc,2 phòng,2 phòng,0,0,Sổ đỏ/ Sổ hồng,Đầy đủ,0,83.0,5.1,2.0,2.0,1.0,Căn hộ chung cư,Sổ đỏ/Sổ hồng,Đầy đủ/Cao cấp,Tây - Bắc,61.44578313253012,1.62924053973028,4.418840607796598
"Bán đất tặng nhà cấp 4 Tây Hồ Hà Nội, khu vực trung tâm kinh doanh sầm uất an ninh tốt giá cực rẻ","Đường Hoàng Hoa Thám, Phường Bưởi, Tây Hồ, Hà Nội",Tây Hồ,13/12/2024,Nhà riêng tại đường Hoàng Hoa Thám,210 triệu/m²,31 m²,Đông - Nam,0,0,0,3 m,Sổ đỏ/ Sổ hồng,Không nội thất,"2,5 m",31.0,6.51,4.0,4.0,5.0,Nhà riêng,Sổ đỏ/Sổ hồng,Không nội thất,Đông - Nam,210.0,1.873339456220478,3.4339872044851463
"Nhận miễn phí bảng giá thấp tầng Vin Cổ Loa TTS 15 tỷ - HTLS 0% 36th, CK 22,5%(100% lấy được căn)","Dự án Vinhomes Cổ Loa, Đường Cổ Loa, Xã Đông Hội, Đông Anh, Hà Nội",Đông Anh,11/12/2024,"Nhà biệt thự, liền kề tại Vinhomes Cổ Loa",15 tỷ,"62,5 m²",Đông - Nam,6 phòng,5 phòng,5 tầng,5 m,Hợp đồng mua bán,Cơ bản,20 m,62.5,15.0,6.0,5.0,5.0,"Nhà biệt thự, liền kề",HĐMB,Cơ bản,Đông - Nam,240.0,2.70805020110221,4.135166556742356
HÀNG HIẾM: CẢ TÒA C5 DUY NHẤT CHỈ 1 CHỦ BÁN CĂN STUDIO TÒA C5 - D'CAPITALE,"Vinhomes D'Capitale, Đường Trần Duy Hưng, Phường Trung Hòa, Cầu Giấy, Hà Nội",Cầu Giấy,13/12/2024,Căn hộ chung cư tại Vinhomes D'Capitale,3 tỷ,40 m²,Đông - Nam,1 phòng,1 phòng,0,0,Đang chờ sổ,Đầy đủ,0,40.0,3.0,1.0,1.0,1.0,Căn hộ chung cư,Đang chờ sổ,Đầy đủ/Cao cấp,Đông - Nam,75.0,1.0986122886681098,3.6888794541139363
Cần bán căn hộ 2N+1 diện tích 55m2 giá chỉ 3.4 tỉ,"Dự án The Lake, Thị trấn Trâu Quỳ, Gia Lâm, Hà Nội",Gia Lâm,13/12/2024,Căn hộ chung cư tại The Lake,"3,4 tỷ",55 m²,Tây - Bắc,2 phòng,1 phòng,0,0,Hợp đồng mua bán,Không nội thất,0,55.0,3.4,2.0,1.0,1.0,Căn hộ chung cư,HĐMB,Không nội thất,Tây - Bắc,61.81818181818182,1.2237754316221157,4.007333185232471
Mở bán phân khu Gia22 By Kita biệt thự đơn lập đầu tiên tại khu đô thị Ciputra,"Dự án Kita Capital Ciputra, Phường Phú Thượng, Tây Hồ, Hà Nội",Tây Hồ,13/12/2024,"Nhà biệt thự, liền kề tại Kita Capital Ciputra",45 tỷ,140 m²,0,0,0,3 tầng,0,Sổ đỏ/ Sổ hồng,Cơ bản,0,140.0,45.0,5.0,5.0,3.0,"Nhà biệt thự, liền kề",Sổ đỏ/Sổ hồng,Cơ bản,Chưa rõ,321.42857142857144,3.8066624897703196,4.941642422609304
"Bán biệt thự song lập 150m2 Hải Âu 3, view thương mại dịch vụ, sổ đỏ chính chủ, LH: 0965 776 ***","Dự án Vinhomes Ocean Park Gia Lâm, Đường Hải Âu 3, Xã Đa Tốn, Gia Lâm, Hà Nội",Gia Lâm,10/12/2024,"Nhà biệt thự, liền kề tại Vinhomes Ocean Park Gia Lâm",160 triệu/m²,150 m²,Đông - Nam,0,0,4 tầng,"8,3 m",Sổ đỏ/ Sổ hồng.,Cơ bản.,0,150.0,24.0,5.0,5.0,4.0,"Nhà biệt thự, liền kề",Sổ đỏ/Sổ hồng,Cơ bản,Đông - Nam,160.0,3.1780538303479458,5.0106352940962555
Ngọc Lâm 50m2 7 tầng thang máy - lô góc - ngõ thông - gần cầu - Mipec Long Biên - 13 tỷ,"Đường Ngọc Lâm, Phường Ngọc Lâm, Long Biên, Hà Nội",Long Biên,13/12/2024,Nhà riêng tại đường Ngọc Lâm,13 tỷ,50 m²,0,0,0,7 tầng,5 m,Sổ đỏ/ Sổ hồng,0,0,50.0,13.0,4.0,4.0,7.0,Nhà riêng,Sổ đỏ/Sổ hồng,Chưa rõ,Chưa rõ,260.0,2.5649493574615367,3.912023005428146
"Vinhomes Cổ Loa - liền kề, BT, CCCC bán chạy nhất trong tháng qua, lợi nhuận kép, X2 tài sản","Dự án Vinhomes Cổ Loa, Đường Cổ Loa, Xã Đông Hội, Đông Anh, Hà Nội",Đông Anh,05/12/2024,"Nhà biệt thự, liền kề tại Vinhomes Cổ Loa","15,2 tỷ","62,5 m²",0,0,0,5 tầng,5 m,Hợp đồng mua bán,0,13 m,62.5,15.2,5.0,5.0,5.0,"Nhà biệt thự, liền kề",HĐMB,Chưa rõ,Chưa rõ,243.2,2.7212954278522306,4.135166556742356
Liền kề nhà phố giá tốt nhất dự án chỉ 232tr/m2 xây 5 tầng,"Vinhomes Cổ Loa, Trường Sa, Đông Hội, Đông Anh, Hà Nội",Đông Anh,13/12/2024,"Nhà biệt thự, liền kề tại Vinhomes Cổ Loa","18,6 tỷ",80 m²,Đông - Bắc,0,0,5 tầng,5 m,Hợp đồng mua bán,0,0,80.0,18.6,5.0,5.0,5.0,"Nhà biệt thự, liền kề",HĐMB,Chưa rõ,Đông - Bắc,232.5,2.9231615807191558,4.382026634673881
"Tổng hợp Quỹ căn Usilk City đang chuyển nhượng tháng 12/2024. Cam kết Có slot ô tô, giá 4,15 tỷ căn","Dự án Usilk City, Đường Tố Hữu, Phường La Khê, Hà Đông, Hà Nội",Hà Đông,12/12/2024,Căn hộ chung cư tại Usilk City,"4,15 tỷ",79 m²,Tây,2 phòng,2 phòng,0,0,Sổ đỏ/ Sổ hồng,Đồ cơ bản.,0,79.0,4.15,2.0,2.0,1.0,Căn hộ chung cư,Sổ đỏ/Sổ hồng,Cơ bản,Tây,52.53164556962025,1.423108334242607,4.3694478524670215
"Độc quyền hơn 120 căn hộ quỹ ngoại giao, giá DK từ 80tr/m2; chiết khấu max 18%; hỗ trợ vay 0%/3năm","Dự án Imperia Cổ Loa, Đường Trường Sa, Xã Đông Hội, Đông Anh, Hà Nội",Đông Anh,10/12/2024,Căn hộ chung cư tại Imperia Cổ Loa,"3,6 tỷ",45 m²,0,1 phòng,1 phòng,0,0,0,0,0,45.0,3.6,1.0,1.0,1.0,Căn hộ chung cư,Chưa rõ,Chưa rõ,Chưa rõ,80.0,1.2809338454620642,3.8066624897703196
"CĐT Melody Linh Đàm ra hàng đợt cuối, chiết khấu cao, khuyến mại khủng","Dự án Hà Nội Melody Residences, Đường Bằng Liệt, Phường Hoàng Liệt, Hoàng Mai, Hà Nội",Hoàng Mai,12/12/2024,Căn hộ chung cư tại Hà Nội Melody Residences,51 triệu/m²,68 m²,Đông - Nam,2 phòng,2 phòng,0,0,Hợp đồng mua bán,Cơ bản,0,68.0,3.468,2.0,2.0,1.0,Căn hộ chung cư,HĐMB,Cơ bản,Đông - Nam,51.0,1.2435780589182954,4.219507705176107
"Chính chủ bán nhanh căn hộ 3PN - căn góc, hướng mát - thiết bị xịn xò giá chỉ 7x tr/m2","Dự án Hòa Bình Green City, Phố Mạc Thị Bưởi, Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội",Hai Bà Trưng,12/12/2024,Căn hộ chung cư tại Hòa Bình Green City,"71,5 triệu/m²",127 m²,Tây - Bắc,3 phòng,2 phòng,0,0,Sổ đỏ/ Sổ hồng,Đầy đủ,0,127.0,9.0805,3.0,2.0,1.0,Căn hộ chung cư,Sổ đỏ/Sổ hồng,Đầy đủ/Cao cấp,Tây - Bắc,71.5,2.2061292571764164,4.844187086458591
Phan Hằng Group chọn lọc các căn hộ An Bình City loại 2&3 PN đang có nhu cầu chuyển nhượng giá tốt,"Dự án An Bình City, Đường Phạm Văn Đồng, Phường Cổ Nhuế 1, Bắc Từ Liêm, Hà Nội",Bắc Từ Liêm,12/12/2024,Căn hộ chung cư tại An Bình City,"4,9 tỷ",73 m²,Bắc,2 phòng,2 phòng,0,0,Sổ đỏ/ Sổ hồng,Đầy đủ,0,73.0,4.9,2.0,2.0,1.0,Căn hộ chung cư,Sổ đỏ/Sổ hồng,Đầy đủ/Cao cấp,Bắc,67.12328767123287,1.589235205116581,4.290459441148391
"Quỹ căn 2PN - 3PN - 4PN Trực tiếp CĐT, CN và cho thuê tại D. Le Roi Soleil - Tây Hồ. Rẻ nhất Tây Hồ","Dự án D’. Le Roi Soleil , Đường Xuân Diệu, Phường Quảng An, Tây Hồ, Hà Nội",Tây Hồ,09/12/2024,Căn hộ chung cư tại D’. Le Roi Soleil,"11,5 tỷ",111 m²,Tây - Bắc,3 phòng,2 phòng,0,0,Sổ đỏ/ Sổ hồng,Cơ bản,0,111.0,11.5,3.0,2.0,1.0,Căn hộ chung cư,Sổ đỏ/Sổ hồng,Cơ bản,Tây - Bắc,103.6036036036036,2.4423470353692043,4.709530201312334
Quỹ căn giá tốt nhất Khai Sơn City - trực tiếp CĐT chiết khấu cao - hỗ trợ ls 0% trong 9 tháng,"Dự án Khai Sơn City, Phường Ngọc Thụy, Long Biên, Hà Nội",Long Biên,12/12/2024,Căn hộ chung cư tại Khai Sơn City,"6,4 tỷ",120 m²,Đông - Nam,3 phòng,3 phòng,0,0,Hợp đồng mua bán,Cơ bản,0,120.0,6.4,3.0,3.0,1.0,Căn hộ chung cư,HĐMB,Cơ bản,Đông - Nam,53.333333333333336,1.8562979903656263,4.787491742782046
"Siêu phẩm: NR Long Biên. MT 6m, vuông đẹp, 4 tầng 140m2, thiết kế công phu. Chủ nhà là CCCC. 5,5 tỷ","Ngọc Thụy, Long Biên, Hà Nội",Long Biên,12/12/2024,Nhà riêng tại phường Ngọc Thụy,"5,5 tỷ",35 m²,0,3 phòng,3 phòng,4 tầng,6 m,Sổ đỏ/ Sổ hồng,Cơ bản,0,35.0,5.5,3.0,3.0,4.0,Nhà riêng,Sổ đỏ/Sổ hồng,Cơ bản,Chưa rõ,157.14285714285714,1.7047480922384253,3.5553480614894135
"Chính chủ cần bán gấp nhà liền kề Geleximco khu A 120m2 đường rộng, view thoáng, giá 22 tỷ","Dự án Khu A - Geleximco Lê Trọng Tấn, Đường Lê Trọng Tấn, Xã An Khánh, Hoài Đức, Hà Nội",Hoài Đức,12/12/2024,"Nhà biệt thự, liền kề tại Khu A - Geleximco Lê Trọng Tấn",22 tỷ,120 m²,0,5 phòng,4 phòng,4 tầng,0,Sổ đỏ/ Sổ hồng,Đầy đủ,0,120.0,22.0,5.0,4.0,4.0,"Nhà biệt thự, liền kề",Sổ đỏ/Sổ hồng,Đầy đủ/Cao cấp,Chưa rõ,183.33333333333334,3.091042453358316,4.787491742782046
"Quỹ Inhouse suất nội bộ shophouse TN1-26.8 tỷ, căn rẻ 14.x tỷ, góc vườn hoa giá gốc L/H: 0916 355 ***","Vinhomes Cổ Loa, Cổ Loa, Đông Hội, Đông Anh, Hà Nội",Đông Anh,12/12/2024,"Nhà biệt thự, liền kề tại Vinhomes Cổ Loa","26,9 tỷ",85 m²,Đông - Nam,0,0,0,5 m,Sổ đỏ/ Sổ hồng,Cơ bản,30 m,85.0,26.9,5.0,5.0,4.0,"Nhà biệt thự, liền kề",Sổ đỏ/Sổ hồng,Cơ bản,Đông - Nam,316.47058823529414,3.292126286607793,4.442651256490317
Nhà em không sử dụng nên bán căn 2PN 1VS toà S1.07 59.1 m2 view thoáng đầy đủ đồ đẹp sẵn sổ đỏ,"Dự án The Sapphire 1 - Vinhomes Ocean Park, Xã Đa Tốn, Gia Lâm, Hà Nội",Gia Lâm,12/12/2024,Căn hộ chung cư tại The Sapphire 1 - Vinhomes Ocean Park,"2,74 tỷ","59,1 m²",Tây - Nam,2 phòng,1 phòng,0,0,Sổ đỏ/ Sổ hồng,Đầy đủ.,0,59.1,2.74,2.0,1.0,1.0,Căn hộ chung cư,Sổ đỏ/Sổ hồng,Đầy đủ/Cao cấp,Tây - Nam,46.36209813874788,1.007957920399979,4.079230924412053
"Chính chủ bán căn 2PN góc 69m2 toà S2.12 trung tâm, đầy đủ đồ giá 3.25 tỷ sẵn sổ đỏ giao dịch","Dự án The Sapphire 2 - Vinhomes Ocean Park, Xã Đa Tốn, Gia Lâm, Hà Nội",Gia Lâm,12/12/2024,Căn hộ chung cư tại The Sapphire 2 - Vinhomes Ocean Park,"3,25 tỷ",69 m²,Tây - Bắc,2 phòng,2 phòng,0,0,Sổ đỏ/ Sổ hồng,Đầy đủ.,0,69.0,3.25,2.0,2.0,1.0,Căn hộ chung cư,Sổ đỏ/Sổ hồng,Đầy đủ/Cao cấp,Tây - Bắc,47.10144927536232,1.1786549963416462,4.23410650459726
"Em gắn bó, sâu sát với An Lạc Green Symphony từ đầu. Chuyên nghiệp, không làm phiền, vào việc luôn","Dự án An Lạc Green Symphony, Xã Vân Canh, Hoài Đức, Hà Nội",Hoài Đức,12/12/2024,"Nhà biệt thự, liền kề tại An Lạc Green Symphony",12 tỷ,80 m²,Đông,4 phòng,3 phòng,4 tầng,6 m,Hợp đồng mua bán,0,13 m,80.0,12.0,4.0,3.0,4.0,"Nhà biệt thự, liền kề",HĐMB,Chưa rõ,Đông,150.0,2.4849066497880004,4.382026634673881
Khai Sơn City - CHCC mới giá tốt nhất tại Long Biên quận - tổng hợp bảng hàng CĐT 12/2024,"Dự án Khai Sơn City, Đường Lý Sơn, Phường Ngọc Thụy, Long Biên, Hà Nội",Long Biên,12/12/2024,Căn hộ chung cư tại Khai Sơn City,"6,8 tỷ",102 m²,Tây - Bắc,3 phòng,2 phòng,0,0,Hợp đồng mua bán,Cơ bản,0,102.0,6.8,3.0,2.0,1.0,Căn hộ chung cư,HĐMB,Cơ bản,Tây - Bắc,66.66666666666667,1.916922612182061,4.624972813284271
"Giảm giá cắt lỗ - quỹ căn song lập 150m2 - view hồ 24,5ha, gần TTTM Vincom giá 23 tỷ (sẵn sổ đỏ)","Dự án Vinhomes Ocean Park Gia Lâm, Xã Dương Xá, Gia Lâm, Hà Nội",Gia Lâm,12/12/2024,"Nhà biệt thự, liền kề tại Vinhomes Ocean Park Gia Lâm",23 tỷ,150 m²,Đông - Nam,0,0,0,"8,5 m",0,0,0,150.0,23.0,5.0,5.0,4.0,"Nhà biệt thự, liền kề",Chưa rõ,Chưa rõ,Đông - Nam,153.33333333333334,3.1354942159291497,5.0106352940962555
Quỹ căn chuyển nhượng Sunshine City Ciputra tháng 12/2024 (2PN + 3PN + duplex) giá chuẩn,"Dự án Sunshine City, Phường Đông Ngạc, Bắc Từ Liêm, Hà Nội",Bắc Từ Liêm,12/12/2024,Căn hộ chung cư tại Sunshine City,"5,5 tỷ",73 m²,0,2 phòng,2 phòng,0,0,0,"Bàn giao cao cấp: Điều hòa âm trần 2 chiều, tủ bếp, bếp từ hút mùi Hafele, sàn gỗ, thiết bị vệ sinh Kohler có bồn tắm và bệt thông minh, cửa chống cháy Porta Door,...",0,73.0,5.5,2.0,2.0,1.0,Căn hộ chung cư,Chưa rõ,Đầy đủ/Cao cấp,Chưa rõ,75.34246575342466,1.7047480922384253,4.290459441148391
Sunshine Green Iconic - Tổng hợp quỹ căn chuyển nhượng giá tốt nhất T12/2024. Liên hệ: 0967 935 ***,"Sunshine Green Iconic, Đường Nguyễn Lam, Phường Phúc Đồng, Long Biên, Hà Nội",Long Biên,03/12/2024,Căn hộ chung cư tại Sunshine Green Iconic,"5,8 tỷ",80 m²,Đông - Bắc,2 phòng,2 phòng,0,0,Hợp đồng mua bán,Đầy đủ.,0,80.0,5.8,2.0,2.0,1.0,Căn hộ chung cư,HĐMB,Đầy đủ/Cao cấp,Đông - Bắc,72.5,1.7578579175523736,4.382026634673881
"Cần bán gấp căn 3PN toà Pavilion, nhận nhà ngay, có lót ô tô tại hầm, nhà đẹp, giá rẻ","Dự án The Pavilion - Vinhomes Ocean Park, Đường Lý Thánh Tông, Xã Dương Xá, Gia Lâm, Hà Nội",Gia Lâm,12/12/2024,Căn hộ chung cư tại The Pavilion - Vinhomes Ocean Park,"4,79 tỷ","93,4 m²",0,3 phòng,2 phòng,0,0,HĐMB,0,0,93.4,4.79,3.0,2.0,1.0,Căn hộ chung cư,HĐMB,Chưa rõ,Chưa rõ,51.2847965738758,1.5665304114228238,4.536891345234797
Bán suất ngoại giao giá tốt căn hộ 2PN-3PN-Duplex dự án Viha Complex Nguyễn Tuân giá từ 7 tỷ,"Viha Complex, 107, Đường Nguyễn Tuân, Phường Thanh Xuân Trung, Thanh Xuân, Hà Nội",Thanh Xuân,11/12/2024,Căn hộ chung cư tại Viha Complex,89 triệu/m²,79 m²,0,2 phòng,2 phòng,0,0,Hợp đồng mua bán,0,0,79.0,7.031,2.0,2.0,1.0,Căn hộ chung cư,HĐMB,Chưa rõ,Chưa rõ,89.0,1.9503289432170243,4.3694478524670215
"Bán CC FLC Landmark Tower, 7,5 tỷ, 153m2 ở Lê Đức Thọ, Mỹ Đình 2, Nam Từ Liêm, Hà Nội","Dự án FLC Landmark Tower, Đường Lê Đức Thọ, Phường Mỹ Đình 2, Nam Từ Liêm, Hà Nội",Nam Từ Liêm,11/12/2024,Căn hộ chung cư tại FLC Landmark Tower,"7,5 tỷ",153 m²,Bắc,0,0,0,0,Sổ đỏ/ Sổ hồng,0,0,153.0,7.5,2.0,2.0,1.0,Căn hộ chung cư,Sổ đỏ/Sổ hồng,Chưa rõ,Bắc,49.01960784313726,2.0149030205422647,5.030437921392435
"""Liền kề biệt thự Vinhomes, CHCC Masterise hay MIK"" nên đầu tư gì nhất tại Vinhomes Cổ Loa lúc này?","Dự án Vinhomes Cổ Loa, Đường Cổ Loa, Xã Đông Hội, Đông Anh, Hà Nội",Đông Anh,11/12/2024,"Nhà biệt thự, liền kề tại Vinhomes Cổ Loa","15,2 tỷ",63 m²,Đông - Nam,6 phòng,4 phòng,5 tầng,"4,5 m",Hợp đồng mua bán,Cơ bản,0,63.0,15.2,6.0,4.0,5.0,"Nhà biệt thự, liền kề",HĐMB,Cơ bản,Đông - Nam,241.26984126984127,2.7212954278522306,4.143134726391533
"Quỹ căn độc quyền ký trực tiếp CĐT. Căn 2PN diện tích 75m2, chiết khấu TTS 8%,tặng 10 chỉ vàng 9999","Dự án Hà Nội Melody Residences, Đường Bằng Liệt, Phường Hoàng Liệt, Hoàng Mai, Hà Nội",Hoàng Mai,11/12/2024,Căn hộ chung cư tại Hà Nội Melody Residences,"4,1 tỷ",75 m²,Đông - Nam,2 phòng,2 phòng,0,0,Hợp đồng mua bán,Cơ bản,0,75.0,4.1,2.0,2.0,1.0,Căn hộ chung cư,HĐMB,Cơ bản,Đông - Nam,54.666666666666664,1.410986973710262,4.31748811353631
